[11/03/2017][22:28:56]  -system sys,start server 
[11/03/2017][22:29:20]  -system err,No empty mobgrid(1): 2641 1128 3762 
[11/03/2017][22:29:20]  -system err,No empty mobgrid(1): 3051 1396 3789 
[11/03/2017][22:29:20]  -system err,No empty mobgrid(1): 3511 1333 4039 
[11/03/2017][22:29:20]  -system err,No empty mobgrid(1): 3852 2112 1637 
[11/03/2017][22:29:20]  -system err,No empty mobgrid(1): 3869 2085 1596 
[11/03/2017][22:29:20]  -system err,No empty mobgrid(1): 3873 2133 1595 
[11/03/2017][22:29:20]  -system err,No empty mobgrid(1): 3878 2139 1583 
[11/03/2017][22:29:20]  -system err,No empty mobgrid(1): 3891 2133 1551 
[11/03/2017][22:29:20]  -system err,No empty mobgrid(1): 4036 3622 2822 
[11/03/2017][22:29:20]  -system err,No empty mobgrid(1): 5690 3432 1622 
[11/03/2017][22:29:20]  -system err,No empty mobgrid(1): 5841 3424 1460 
[11/03/2017][22:29:32]  -system err,No empty mobgrid(1): 259 2360 2160 
[11/03/2017][22:29:32]  -system err,No empty mobgrid(1): 1296 1953 1621 
[11/03/2017][22:29:32]  -system err,No empty mobgrid(1): 1298 1982 1620 
[11/03/2017][22:29:32]  -system err,No empty mobgrid(1): 3605 2448 4010 
[11/03/2017][22:29:32]  -system err,No empty mobgrid(1): 3792 2232 3628 
[11/03/2017][22:29:32]  -system err,No empty mobgrid(1): 3852 2113 1636 
[11/03/2017][22:29:32]  -system err,No empty mobgrid(1): 3891 2131 1551 
[11/03/2017][22:29:32]  -system err,No empty mobgrid(1): 3904 3661 3067 
[11/03/2017][22:29:32]  -system err,No empty mobgrid(1): 4106 3541 2896 
[11/03/2017][22:29:32]  -system err,No empty mobgrid(1): 5690 3432 1622 
[11/03/2017][22:29:32]  -system err,No empty mobgrid(1): 5841 3425 1459 
[11/03/2017][22:29:37] IP: 192.168.1.110 CYBER CNFAccountLogin Mac: 548874019.-1988211760.-2140267060.-1976229099 
[11/03/2017][22:29:44] IP: 192.168.1.110 CYBER sta,Login char:FOEMA exp:0 level:0 conn:1 money:2000000000, store:0 
[11/03/2017][22:29:44]  -system err,No empty mobgrid(1): 1053 2334 1745 
[11/03/2017][22:29:44]  -system err,No empty mobgrid(1): 1061 2342 1700 
[11/03/2017][22:29:44]  -system err,No empty mobgrid(1): 1293 1946 1575 
[11/03/2017][22:29:44]  -system err,No empty mobgrid(1): 1297 1972 1623 
[11/03/2017][22:29:44]  -system err,No empty mobgrid(1): 2086 749 3809 
[11/03/2017][22:29:44]  -system err,No empty mobgrid(1): 3511 1332 4042 
[11/03/2017][22:29:44]  -system err,No empty mobgrid(1): 3852 2113 1639 
[11/03/2017][22:29:44]  -system err,No empty mobgrid(1): 3891 2136 1551 
[11/03/2017][22:29:49] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:FOEMA target:2375 name:Porco dam:29 x:2110 y:2044 
[11/03/2017][22:29:50] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:FOEMA target:2375 name:Porco dam:29 x:2112 y:2041 
[11/03/2017][22:29:52] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:FOEMA target:2376 name:Porco dam:27 x:2113 y:2046 
[11/03/2017][22:29:53] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:FOEMA target:2376 name:Porco dam:29 x:2113 y:2046 
[11/03/2017][22:29:53] IP: 192.168.1.110 CYBER MobName:FOEMA dropou o item: Vela_do_Coveiro:4038 43.9.0.0.0.0 do mob:Porco 
[11/03/2017][22:29:56] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:FOEMA target:2373 name:Porco dam:28 x:2120 y:2044 
[11/03/2017][22:29:56]  -system err,No empty mobgrid: 1296 1952 1621 
[11/03/2017][22:29:56]  -system err,No empty mobgrid(1): 2641 1128 3762 
[11/03/2017][22:29:56]  -system err,No empty mobgrid(1): 3792 2231 3628 
[11/03/2017][22:29:56]  -system err,No empty mobgrid(1): 3852 2113 1639 
[11/03/2017][22:29:56]  -system err,No empty mobgrid(1): 4036 3621 2822 
[11/03/2017][22:29:57] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:FOEMA target:2373 name:Porco dam:28 x:2120 y:2044 
[11/03/2017][22:29:58] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:FOEMA target:7228 name:Porco dam:29 x:2112 y:2045 
[11/03/2017][22:29:59] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:FOEMA target:7228 name:Porco dam:29 x:2114 y:2043 
[11/03/2017][22:29:59] IP: 192.168.1.110 CYBER lvl FOEMA level up to 1 
[11/03/2017][22:29:59] IP: 192.168.1.110 CYBER MobName:FOEMA dropou o item: Vela_do_Coveiro:4038 43.9.0.0.0.0 do mob:Porco 
[11/03/2017][22:30:00] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:FOEMA target:7227 name:Porco dam:44 x:2113 y:2046 
[11/03/2017][22:30:01] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:FOEMA target:7227 name:Porco dam:30 x:2113 y:2046 
[11/03/2017][22:30:08]  -system err,No empty mobgrid: 1061 2344 1702 
[11/03/2017][22:30:08]  -system err,No empty mobgrid(1): 1293 1945 1576 
[11/03/2017][22:30:08]  -system err,No empty mobgrid(1): 1297 1966 1625 
[11/03/2017][22:30:08]  -system err,No empty mobgrid(1): 3453 2392 2101 
[11/03/2017][22:30:08]  -system err,No empty mobgrid(1): 3511 1333 4040 
[11/03/2017][22:30:08]  -system err,No empty mobgrid(1): 3852 2118 1636 
[11/03/2017][22:30:08]  -system err,No empty mobgrid(1): 4106 3540 2898 
[11/03/2017][22:30:12] IP: 192.168.1.110 CYBER sta,Login char:HUNTRESS exp:843128 level:55 conn:1 money:1995500268, store:0 
[11/03/2017][22:30:13]  CYBER etc,changecity city:2 X:2466 Y:2000 
[11/03/2017][22:30:20]  -system err,No empty mobgrid(1): 3852 2115 1634 
[11/03/2017][22:30:22] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HUNTRESS target:4847 name:Meio Orc dam:642 x:2483 y:2010 
[11/03/2017][22:30:32] IP: 192.168.1.110 CYBER adm +set 7 2551 
[11/03/2017][22:30:32] IP: 192.168.1.110 HUNTRESS - Set Item Equip [2551 0:0:0:0:0:0] -system 
[11/03/2017][22:30:32]  -system err,No empty mobgrid(1): 1297 1967 1625 
[11/03/2017][22:30:32]  -system err,No empty mobgrid(1): 2817 1746 1628 
[11/03/2017][22:30:32]  -system err,No empty mobgrid(1): 3511 1332 4041 
[11/03/2017][22:30:32]  -system err,No empty mobgrid(1): 4036 3622 2821 
[11/03/2017][22:30:33] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HUNTRESS target:4848 name:Orc Cavaleiro dam:1042 x:2484 y:2014 
[11/03/2017][22:30:44]  -system err,No empty mobgrid(1): 3488 621 3757 
[11/03/2017][22:30:49] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HUNTRESS target:7593 name:Meio Orc dam:1436 x:2484 y:2012 
[11/03/2017][22:30:50] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HUNTRESS target:7594 name:Orc Cavaleiro dam:1374 x:2485 y:2012 
[11/03/2017][22:30:54] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HUNTRESS target:1367 name:Orc Cavaleiro dam:2856 x:2487 y:2013 
[11/03/2017][22:30:55] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HUNTRESS target:1366 name:Meio Orc dam:1410 x:2483 y:2016 
[11/03/2017][22:30:56]  -system err,No empty mobgrid(1): 1297 1972 1621 
[11/03/2017][22:30:56]  -system err,No empty mobgrid(1): 5841 3425 1460 
[11/03/2017][22:30:57] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HUNTRESS target:7656 name:Meio Orc dam:1344 x:2484 y:2013 
[11/03/2017][22:31:06] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HUNTRESS target:4851 name:Orc Cavaleiro dam:1361 x:2486 y:2005 
[11/03/2017][22:31:07] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HUNTRESS target:4850 name:Meio Orc dam:2714 x:2484 y:2003 
[11/03/2017][22:31:08]  -system err,No empty mobgrid(1): 4036 3621 2821 
[11/03/2017][22:31:20]  -system err,No empty mobgrid(1): 1297 1966 1620 
[11/03/2017][22:31:20]  -system err,No empty mobgrid(1): 3511 1333 4040 
[11/03/2017][22:31:22]  CYBER etc,changecity city:2 X:2473 Y:2009 
[11/03/2017][22:31:26] IP: 192.168.1.110 CYBER etc,reqteleport char:HUNTRESS X:1046 Y:1708 price:700 
[11/03/2017][22:31:32]  -system err,No empty mobgrid(1): 5832 3426 1432 
[11/03/2017][22:31:32]  -system err,No empty mobgrid(1): 5841 3425 1459 
[11/03/2017][22:31:44]  -system err,No empty mobgrid(1): 3511 1333 4041 
[11/03/2017][22:31:44]  -system err,No empty mobgrid(1): 5841 3425 1459 
[11/03/2017][22:32:08]  -system err,No empty mobgrid(1): 1297 1967 1625 
[11/03/2017][22:32:08]  -system err,No empty mobgrid(1): 3511 1333 4039 
[11/03/2017][22:32:20]  -system err,No empty mobgrid(1): 2246 416 4046 
[11/03/2017][22:32:35] IP: 192.168.1.110 CYBER adm +set 8 4188 
[11/03/2017][22:32:35] IP: 192.168.1.110 HUNTRESS - Set Item Equip [4188 0:0:0:0:0:0] -system 
[11/03/2017][22:32:43] IP: 192.168.1.110 CYBER adm +set 8 4187 
[11/03/2017][22:32:43] IP: 192.168.1.110 HUNTRESS - Set Item Equip [4187 0:0:0:0:0:0] -system 
[11/03/2017][22:32:50] IP: 192.168.1.110 CYBER adm +set 8 4186 
[11/03/2017][22:32:50] IP: 192.168.1.110 HUNTRESS - Set Item Equip [4186 0:0:0:0:0:0] -system 
[11/03/2017][22:32:54] IP: 192.168.1.110 CYBER adm +set 8 4185 
[11/03/2017][22:32:54] IP: 192.168.1.110 HUNTRESS - Set Item Equip [4185 0:0:0:0:0:0] -system 
[11/03/2017][22:32:56]  -system err,No empty mobgrid(1): 5841 3425 1460 
[11/03/2017][22:32:57] IP: 192.168.1.110 CYBER adm +set 8 4180 
[11/03/2017][22:32:57] IP: 192.168.1.110 HUNTRESS - Set Item Equip [4180 0:0:0:0:0:0] -system 
[11/03/2017][22:33:00] IP: 192.168.1.110 CYBER adm +set 8 4181 
[11/03/2017][22:33:00] IP: 192.168.1.110 HUNTRESS - Set Item Equip [4181 0:0:0:0:0:0] -system 
[11/03/2017][22:33:04] IP: 192.168.1.110 CYBER adm +set 8 4182 
[11/03/2017][22:33:04] IP: 192.168.1.110 HUNTRESS - Set Item Equip [4182 0:0:0:0:0:0] -system 
[11/03/2017][22:33:07] IP: 192.168.1.110 CYBER adm +set 8 4183 
[11/03/2017][22:33:07] IP: 192.168.1.110 HUNTRESS - Set Item Equip [4183 0:0:0:0:0:0] -system 
[11/03/2017][22:33:08]  -system err,No empty mobgrid(1): 3488 621 3757 
[11/03/2017][22:33:08]  -system err,No empty mobgrid(1): 5841 3424 1460 
[11/03/2017][22:33:10] IP: 192.168.1.110 CYBER adm +set 8 4184 
[11/03/2017][22:33:10] IP: 192.168.1.110 HUNTRESS - Set Item Equip [4184 0:0:0:0:0:0] -system 
[11/03/2017][22:33:13] IP: 192.168.1.110 CYBER adm +set 8 4185 
[11/03/2017][22:33:13] IP: 192.168.1.110 HUNTRESS - Set Item Equip [4185 0:0:0:0:0:0] -system 
[11/03/2017][22:33:26] IP: 192.168.1.110 CYBER adm +set 8 4179 
[11/03/2017][22:33:26] IP: 192.168.1.110 HUNTRESS - Set Item Equip [4179 0:0:0:0:0:0] -system 
[11/03/2017][22:33:30] IP: 192.168.1.110 CYBER adm +set 8 4178 
[11/03/2017][22:33:30] IP: 192.168.1.110 HUNTRESS - Set Item Equip [4178 0:0:0:0:0:0] -system 
[11/03/2017][22:33:32] IP: 192.168.1.110 CYBER adm +set 8 4177 
[11/03/2017][22:33:32] IP: 192.168.1.110 HUNTRESS - Set Item Equip [4177 0:0:0:0:0:0] -system 
[11/03/2017][22:33:35] IP: 192.168.1.110 CYBER adm +set 8 4176 
[11/03/2017][22:33:35] IP: 192.168.1.110 HUNTRESS - Set Item Equip [4176 0:0:0:0:0:0] -system 
[11/03/2017][22:33:38] IP: 192.168.1.110 CYBER adm +set 8 4175 
[11/03/2017][22:33:38] IP: 192.168.1.110 HUNTRESS - Set Item Equip [4175 0:0:0:0:0:0] -system 
[11/03/2017][22:33:42] IP: 192.168.1.110 CYBER adm +set 8 4174 
[11/03/2017][22:33:42] IP: 192.168.1.110 HUNTRESS - Set Item Equip [4174 0:0:0:0:0:0] -system 
[11/03/2017][22:34:03] IP: 192.168.1.110 CYBER etc,reqteleport char:HUNTRESS X:2116 Y:2102 price:0 
[11/03/2017][22:34:03]  CYBER etc,changecity city:0 X:2116 Y:2102 
[11/03/2017][22:34:56]  -system err,No empty mobgrid(1): 5841 3426 1460 
[11/03/2017][22:35:08]  -system err,No empty mobgrid(1): 5682 3402 1618 
[11/03/2017][22:35:08]  -system err,No empty mobgrid: 5768 3411 1543 
[11/03/2017][22:35:08]  -system err,No empty mobgrid: 5770 3412 1533 
[11/03/2017][22:35:08]  -system err,No empty mobgrid: 5771 3411 1530 
[11/03/2017][22:35:08]  -system err,No empty mobgrid: 5782 3342 1484 
[11/03/2017][22:35:08]  -system err,No empty mobgrid(1): 5971 3389 1086 
[11/03/2017][22:35:20]  -system err,No empty mobgrid(1): 5682 3402 1618 
[11/03/2017][22:35:20]  -system err,No empty mobgrid(1): 5971 3389 1088 
[11/03/2017][22:35:32]  -system err,No empty mobgrid(1): 5815 3424 1460 
[11/03/2017][22:35:32]  -system err,No empty mobgrid(1): 5971 3389 1088 
[11/03/2017][22:35:44]  -system err,No empty mobgrid(1): 5971 3390 1086 
[11/03/2017][22:35:56]  -system err,No empty mobgrid(1): 5971 3392 1088 
[11/03/2017][22:36:08]  -system err,No empty mobgrid(1): 5817 3358 1426 
[11/03/2017][22:36:08]  -system err,No empty mobgrid(1): 5841 3426 1460 
[11/03/2017][22:36:08]  -system err,No empty mobgrid(1): 5971 3389 1089 
[11/03/2017][22:36:20]  -system err,No empty mobgrid(1): 5841 3425 1460 
[11/03/2017][22:36:20]  -system err,No empty mobgrid(1): 5971 3389 1089 
[11/03/2017][22:36:32]  -system err,No empty mobgrid(1): 5971 3391 1086 
[11/03/2017][22:36:33] IP: 192.168.1.110 CYBER adm +set 8 4189 
[11/03/2017][22:36:33] IP: 192.168.1.110 HUNTRESS - Set Item Equip [4189 0:0:0:0:0:0] -system 
[11/03/2017][22:36:44]  -system err,No empty mobgrid(1): 5971 3391 1087 
[11/03/2017][22:36:49] IP: 192.168.1.110 CYBER adm +set 8 4190 
[11/03/2017][22:36:49] IP: 192.168.1.110 HUNTRESS - Set Item Equip [4190 0:0:0:0:0:0] -system 
[11/03/2017][22:36:56]  -system err,No empty mobgrid(1): 5971 3388 1088 
[11/03/2017][22:37:08]  -system err,No empty mobgrid(1): 5971 3388 1086 
[11/03/2017][22:37:44]  -system err,No empty mobgrid(1): 5841 3426 1460 
[11/03/2017][22:37:54] IP: 192.168.1.110 CYBER adm +set 8 4199 
[11/03/2017][22:37:54] IP: 192.168.1.110 HUNTRESS - Set Item Equip [4199 0:0:0:0:0:0] -system 
[11/03/2017][22:37:56]  -system err,No empty mobgrid(1): 5841 3425 1459 
[11/03/2017][22:38:08]  -system err,No empty mobgrid(1): 5841 3424 1460 
[11/03/2017][22:38:17] IP: 192.168.1.110 CYBER adm +set 8 5505 
[11/03/2017][22:38:17] IP: 192.168.1.110 HUNTRESS - Set Item Equip [5505 0:0:0:0:0:0] -system 
[11/03/2017][22:38:40] IP: 192.168.1.110 CYBER adm +set 8 5506 
[11/03/2017][22:38:40] IP: 192.168.1.110 HUNTRESS - Set Item Equip [5506 0:0:0:0:0:0] -system 
[11/03/2017][22:38:46] IP: 192.168.1.110 CYBER adm +set 8 5507 
[11/03/2017][22:38:46] IP: 192.168.1.110 HUNTRESS - Set Item Equip [5507 0:0:0:0:0:0] -system 
[11/03/2017][22:38:52] IP: 192.168.1.110 CYBER adm +set 8 5508 
[11/03/2017][22:38:52] IP: 192.168.1.110 HUNTRESS - Set Item Equip [5508 0:0:0:4:0:0] -system 
[11/03/2017][22:39:00]  -system etc,nightmare_normal clear -22:39 
[11/03/2017][22:39:05] IP: 192.168.1.110 CYBER adm +set 8 5525 
[11/03/2017][22:39:05] IP: 192.168.1.110 HUNTRESS - Set Item Equip [5525 0:0:0:0:0:0] -system 
[11/03/2017][22:39:18] IP: 192.168.1.110 CYBER adm +set 8 5531 
[11/03/2017][22:39:18] IP: 192.168.1.110 HUNTRESS - Set Item Equip [5531 0:0:0:0:0:0] -system 
[11/03/2017][22:39:33] IP: 192.168.1.110 CYBER adm +set 8 5543 
[11/03/2017][22:39:33] IP: 192.168.1.110 HUNTRESS - Set Item Equip [5543 0:0:0:0:0:0] -system 
[11/03/2017][22:39:41] IP: 192.168.1.110 CYBER adm +set 8 5542 
[11/03/2017][22:39:41] IP: 192.168.1.110 HUNTRESS - Set Item Equip [5542 0:0:0:0:0:0] -system 
[11/03/2017][22:39:46] IP: 192.168.1.110 CYBER adm +set 8 5541 
[11/03/2017][22:39:46] IP: 192.168.1.110 HUNTRESS - Set Item Equip [5541 0:0:0:0:0:0] -system 
[11/03/2017][22:39:50] IP: 192.168.1.110 CYBER adm +set 8 5542 
[11/03/2017][22:39:50] IP: 192.168.1.110 HUNTRESS - Set Item Equip [5542 0:0:0:0:0:0] -system 
[11/03/2017][22:40:16] IP: 192.168.1.110 CYBER sta,Login char:HUNTRESS exp:844840 level:55 conn:1 money:1995499864, store:0 
[11/03/2017][22:40:17]  CYBER etc,changecity city:0 X:2096 Y:2099 
[11/03/2017][22:40:30] IP: 192.168.1.110 CYBER etc,motion motion:13 parm:0 notused:0 
[11/03/2017][22:40:46] IP: 192.168.1.110 CYBER clo,fd 22-2 
[11/03/2017][22:40:46] IP: 192.168.1.110 CYBER etc,charlogout conn:1 name:HUNTRESS 
[11/03/2017][22:40:46]  -system err wsareaddb fail 
[11/03/2017][22:40:49]  -system reconnect DB fail. 
