[24/07/2017][20:08:40]  -system sys,start server 
[24/07/2017][20:09:16]  -system err,No empty mobgrid(1): 3586 780 4068 
[24/07/2017][20:09:16]  -system err,No empty mobgrid(1): 3605 2450 4010 
[24/07/2017][20:09:16]  -system err,No empty mobgrid(1): 3792 2232 3627 
[24/07/2017][20:09:16]  -system err,No empty mobgrid(1): 3852 2117 1634 
[24/07/2017][20:09:16]  -system err,No empty mobgrid(1): 3869 2083 1595 
[24/07/2017][20:09:16]  -system err,No empty mobgrid(1): 3873 2138 1595 
[24/07/2017][20:09:16]  -system err,No empty mobgrid(1): 3891 2130 1550 
[24/07/2017][20:09:28]  -system err,No empty mobgrid(1): 1065 2369 1688 
[24/07/2017][20:09:28]  -system err,No empty mobgrid(1): 1203 2198 1714 
[24/07/2017][20:09:28]  -system err,No empty mobgrid(1): 1405 1878 1758 
[24/07/2017][20:09:28]  -system err,No empty mobgrid(1): 2086 750 3808 
[24/07/2017][20:09:28]  -system err,No empty mobgrid(1): 3193 1264 1718 
[24/07/2017][20:09:28]  -system err,No empty mobgrid(1): 3873 2138 1595 
[24/07/2017][20:09:40]  -system err,No empty mobgrid(1): 1298 1977 1623 
[24/07/2017][20:09:40]  -system err,No empty mobgrid(1): 2814 1746 1628 
[24/07/2017][20:09:40]  -system err,No empty mobgrid(1): 3514 1317 4041 
[24/07/2017][20:09:40]  -system err,No empty mobgrid(1): 3586 780 4067 
[24/07/2017][20:09:40]  -system err,No empty mobgrid(1): 5841 3425 1460 
[24/07/2017][20:09:52]  -system err,No empty mobgrid(1): 1297 1972 1620 
[24/07/2017][20:09:52]  -system err,No empty mobgrid(1): 2245 404 4046 
[24/07/2017][20:10:04]  -system err,No empty mobgrid(1): 1292 1956 1559 
[24/07/2017][20:10:04]  -system err,No empty mobgrid(1): 1298 1981 1620 
[24/07/2017][20:10:04]  -system err,No empty mobgrid(1): 3586 778 4064 
[24/07/2017][20:10:16]  -system err,No empty mobgrid(1): 3455 2416 2122 
[24/07/2017][20:10:18] IP: 192.168.1.108 FUTURO etc,pkmode 1 
[24/07/2017][20:11:05] IP: 192.168.1.108 FUTURO err,char logout - not user_play 
[24/07/2017][20:11:14] IP: 192.168.1.108 FUTURO clo,fd 11-0 
