[07/06/2017][18:28:37]  -system sys,start server 
[07/06/2017][18:29:13]  -system err,No empty mobgrid(1): 3904 3661 3067 
[07/06/2017][18:29:13]  -system err,No empty mobgrid(1): 4106 3541 2896 
[07/06/2017][18:29:13]  -system err,No empty mobgrid(1): 5690 3432 1622 
[07/06/2017][18:29:13]  -system err,No empty mobgrid(1): 5841 3425 1459 
[07/06/2017][18:29:25]  -system err,No empty mobgrid: 1193 2209 1732 
[07/06/2017][18:29:25]  -system err,No empty mobgrid(1): 1229 2267 1719 
[07/06/2017][18:29:25]  -system err,No empty mobgrid(1): 1231 2255 1735 
[07/06/2017][18:29:25]  -system err,No empty mobgrid(1): 1293 1945 1572 
[07/06/2017][18:29:25]  -system err,No empty mobgrid(1): 1345 1984 1723 
[07/06/2017][18:29:25]  -system err,No empty mobgrid(1): 2086 750 3809 
[07/06/2017][18:29:25]  -system err,No empty mobgrid(1): 2229 488 4042 
[07/06/2017][18:29:25]  -system err,No empty mobgrid: 2743 1703 1826 
[07/06/2017][18:29:25]  -system err,No empty mobgrid(1): 3235 1378 1855 
[07/06/2017][18:29:25]  -system err,No empty mobgrid(1): 3852 2112 1635 
[07/06/2017][18:29:25]  -system err,No empty mobgrid(1): 3891 2134 1551 
[07/06/2017][18:29:25]  -system err,No empty mobgrid(1): 5832 3426 1432 
[07/06/2017][18:29:37]  -system err,No empty mobgrid(1): 1298 1981 1620 
[07/06/2017][18:29:37]  -system err,No empty mobgrid(1): 2086 750 3808 
[07/06/2017][18:29:37]  -system err,No empty mobgrid(1): 3891 2131 1550 
[07/06/2017][18:29:49]  -system err,No empty mobgrid(1): 1293 1944 1575 
[07/06/2017][18:29:49]  -system err,No empty mobgrid(1): 1297 1969 1623 
[07/06/2017][18:29:49]  -system err,No empty mobgrid: 1345 1983 1723 
[07/06/2017][18:29:49]  -system err,No empty mobgrid(1): 2245 404 4046 
[07/06/2017][18:29:49]  -system err,No empty mobgrid(1): 3605 2450 4010 
[07/06/2017][18:29:49]  -system err,No empty mobgrid(1): 4106 3542 2894 
[07/06/2017][18:30:01]  -system err,No empty mobgrid(1): 1298 1979 1623 
[07/06/2017][18:30:01]  -system err,No empty mobgrid(1): 2806 1710 1628 
[07/06/2017][18:30:13]  -system err,No empty mobgrid(1): 1297 1970 1620 
[07/06/2017][18:30:13]  -system err,No empty mobgrid(1): 2817 1746 1628 
[07/06/2017][18:30:25]  -system err,No empty mobgrid(1): 1298 1977 1622 
[07/06/2017][18:30:25]  -system err,No empty mobgrid: 3488 620 3757 
[07/06/2017][18:30:25]  -system err,No empty mobgrid(1): 3605 2448 4009 
[07/06/2017][18:30:25]  -system err,No empty mobgrid(1): 4106 3542 2896 
[07/06/2017][18:30:37]  -system err,No empty mobgrid(1): 1297 1971 1620 
[07/06/2017][18:30:49]  -system err,No empty mobgrid(1): 1298 1977 1621 
[07/06/2017][18:31:01]  -system err,No empty mobgrid(1): 3605 2450 4010 
[07/06/2017][18:31:01]  -system err,No empty mobgrid(1): 4106 3543 2895 
[07/06/2017][18:31:37]  -system err,No empty mobgrid(1): 3605 2449 4010 
[07/06/2017][18:31:37]  -system err,No empty mobgrid(1): 4106 3540 2897 
[07/06/2017][18:32:01]  -system err,No empty mobgrid(1): 5841 3424 1460 
[07/06/2017][18:32:13]  -system err,No empty mobgrid(1): 3605 2449 4010 
[07/06/2017][18:32:13]  -system err,No empty mobgrid(1): 4106 3542 2895 
[07/06/2017][18:32:13]  -system err,No empty mobgrid(1): 5841 3426 1459 
[07/06/2017][18:32:25]  -system err,No empty mobgrid(1): 5841 3426 1460 
[07/06/2017][18:32:49]  -system err,No empty mobgrid(1): 3488 620 3757 
[07/06/2017][18:32:49]  -system err,No empty mobgrid(1): 3605 2449 4010 
[07/06/2017][18:33:27]  -system err,No empty mobgrid(1): 3605 2449 4010 
[07/06/2017][18:34:03]  -system err,No empty mobgrid(1): 3605 2449 4010 
[07/06/2017][18:34:39]  -system err,No empty mobgrid(1): 3605 2448 4009 
[07/06/2017][18:35:03]  -system err,No empty mobgrid(1): 5655 3346 1618 
[07/06/2017][18:35:03]  -system err,No empty mobgrid(1): 5690 3432 1622 
[07/06/2017][18:35:03]  -system err,No empty mobgrid: 5768 3407 1543 
[07/06/2017][18:35:03]  -system err,No empty mobgrid: 5769 3410 1537 
[07/06/2017][18:35:03]  -system err,No empty mobgrid: 5770 3409 1533 
[07/06/2017][18:35:03]  -system err,No empty mobgrid: 5772 3410 1525 
[07/06/2017][18:35:03]  -system err,No empty mobgrid(1): 5965 3391 1088 
[07/06/2017][18:35:03]  -system err,No empty mobgrid(1): 5971 3388 1087 
[07/06/2017][18:35:04] IP: 192.168.1.110 ADMIN CNFAccountLogin Mac: 548874019.-1988211760.-2140267060.-1976229099 
[07/06/2017][18:35:15]  -system err,No empty mobgrid(1): 3488 620 3757 
[07/06/2017][18:35:15]  -system err,No empty mobgrid(1): 3605 2449 4010 
[07/06/2017][18:35:15]  -system err,No empty mobgrid(1): 5971 3388 1087 
[07/06/2017][18:35:27]  -system err,No empty mobgrid(1): 5971 3391 1088 
[07/06/2017][18:35:39]  -system err,No empty mobgrid(1): 5841 3425 1460 
[07/06/2017][18:35:39]  -system err,No empty mobgrid(1): 5971 3389 1089 
[07/06/2017][18:35:50] IP: 192.168.1.110 ADMIN clo,fd 11-0 
[07/06/2017][18:35:51]  -system err,No empty mobgrid(1): 5971 3390 1089 
[07/06/2017][18:36:03]  -system err,No empty mobgrid(1): 5971 3392 1089 
[07/06/2017][18:36:12] IP: 192.168.1.110 FUTURO CNFAccountLogin Mac: 548874019.-1988211760.-2140267060.-1976229099 
[07/06/2017][18:36:24] IP: 192.168.1.110 FUTURO etc,createchar name:FUTURO 1 13 
[07/06/2017][18:36:28] IP: 192.168.1.110 FUTURO sta,Login char:FUTURO exp:0 level:0 conn:1 money:2000000000, store:0 
[07/06/2017][18:36:32] IP: 192.168.1.110 FUTURO etc,msg_attack attacker:1 name:FUTURO target:2376 name:Porco dam:27 x:2113 y:2046 
[07/06/2017][18:36:33] IP: 192.168.1.110 FUTURO etc,msg_attack attacker:1 name:FUTURO target:2376 name:Porco dam:29 x:2113 y:2046 
[07/06/2017][18:36:35] IP: 192.168.1.110 FUTURO etc,msg_attack attacker:1 name:FUTURO target:2375 name:Porco dam:29 x:2111 y:2045 
[07/06/2017][18:36:36] IP: 192.168.1.110 FUTURO etc,msg_attack attacker:1 name:FUTURO target:2375 name:Porco dam:28 x:2111 y:2045 
[07/06/2017][18:36:36] IP: 192.168.1.110 FUTURO lvl FUTURO level up to 1 
[07/06/2017][18:36:39]  -system err,No empty mobgrid(1): 5815 3424 1460 
[07/06/2017][18:36:39]  FUTURO etc,changecity city:0 X:2111 Y:2055 
[07/06/2017][18:36:51]  -system err,No empty mobgrid(1): 5841 3424 1460 
[07/06/2017][18:37:29] IP: 192.168.1.110 FUTURO clo,fd 22-2 
[07/06/2017][18:37:29] IP: 192.168.1.110 FUTURO etc,charlogout conn:1 name:FUTURO 
