[05/03/2017][11:13:21]  -system sys,start server 
[05/03/2017][11:13:57]  -system err,No empty mobgrid(1): 5682 3402 1617 
[05/03/2017][11:14:09]  -system err,No empty mobgrid: 1197 2209 1703 
[05/03/2017][11:14:09]  -system err,No empty mobgrid(1): 1205 2194 1703 
[05/03/2017][11:14:09]  -system err,No empty mobgrid(1): 1297 1968 1623 
[05/03/2017][11:14:09]  -system err,No empty mobgrid(1): 2048 664 3768 
[05/03/2017][11:14:09]  -system err,No empty mobgrid(1): 2973 1463 3987 
[05/03/2017][11:14:09]  -system err,No empty mobgrid(1): 3375 1302 1678 
[05/03/2017][11:14:21]  -system err,No empty mobgrid(1): 1298 1976 1624 
[05/03/2017][11:14:21]  -system err,No empty mobgrid(1): 2974 1473 3986 
[05/03/2017][11:14:33]  -system err,No empty mobgrid(1): 1297 1972 1622 
[05/03/2017][11:14:33]  -system err,No empty mobgrid(1): 2973 1463 3986 
[05/03/2017][11:14:33]  -system err,No empty mobgrid(1): 3453 2394 2101 
[05/03/2017][11:14:34]  -system err,GridMulticast mobidx,pos 
[05/03/2017][11:14:45]  -system err,No empty mobgrid(1): 1298 1979 1623 
[05/03/2017][11:14:45]  -system err,No empty mobgrid(1): 2806 1710 1628 
[05/03/2017][11:14:45]  -system err,No empty mobgrid(1): 2974 1472 3987 
[05/03/2017][11:14:57]  -system err,No empty mobgrid(1): 1297 1970 1623 
[05/03/2017][11:14:57]  -system err,No empty mobgrid(1): 3455 2417 2122 
[05/03/2017][11:15:09]  -system err,No empty mobgrid(1): 1298 1980 1623 
[05/03/2017][11:15:09]  -system err,No empty mobgrid(1): 2974 1474 3986 
[05/03/2017][11:15:09]  -system err,No empty mobgrid(1): 3488 619 3757 
[05/03/2017][11:15:21]  -system err,No empty mobgrid(1): 1297 1972 1621 
[05/03/2017][11:15:21]  -system err,No empty mobgrid(1): 5815 3424 1460 
[05/03/2017][11:15:33]  -system err,No empty mobgrid(1): 1298 1982 1621 
[05/03/2017][11:15:40] IP: 25.1.3.227 ADMIN CNFAccountLogin Mac: -726653152.-1102689325.-1123160993.1936322831 
[05/03/2017][11:15:57]  -system err,No empty mobgrid(1): 1298 1980 1620 
[05/03/2017][11:15:57]  -system err,No empty mobgrid(1): 5791 3358 1426 
[05/03/2017][11:16:06] IP: 25.1.3.227 ADMIN etc,createchar name:CRAZY 1 13 
[05/03/2017][11:16:09]  -system err,No empty mobgrid(1): 5841 3425 1460 
[05/03/2017][11:16:10] IP: 25.1.3.227 ADMIN sta,Login char:CRAZY exp:0 level:0 conn:1 money:2000000000, store:0 
[05/03/2017][11:16:45] IP: 25.1.3.227 ADMIN etc,msg_attack attacker:1 name:CRAZY target:2389 name:Porco dam:42 x:2113 y:2044 
[05/03/2017][11:16:46] IP: 25.1.3.227 ADMIN etc,msg_attack attacker:1 name:CRAZY target:2389 name:Porco dam:29 x:2113 y:2044 
[05/03/2017][11:16:49] IP: 25.1.3.227 ADMIN etc,msg_attack attacker:1 name:CRAZY target:2388 name:Porco dam:28 x:2108 y:2045 
[05/03/2017][11:16:50] IP: 25.1.3.227 ADMIN etc,msg_attack attacker:1 name:CRAZY target:2388 name:Porco dam:28 x:2108 y:2045 
[05/03/2017][11:16:57]  ADMIN etc,changecity city:0 X:2113 Y:2053 
[05/03/2017][11:16:57]  -system err,No empty mobgrid(1): 5832 3426 1432 
[05/03/2017][11:18:09]  -system err,No empty mobgrid(1): 5841 3426 1460 
[05/03/2017][11:19:00]  -system etc,nightmare_normal clear -11:19 
[05/03/2017][11:19:33]  -system err,No empty mobgrid(1): 5841 3425 1460 
[05/03/2017][11:19:45] IP: 25.1.3.227 ADMIN adm +set level 1010 
[05/03/2017][11:20:57]  -system err,No empty mobgrid(1): 5841 3425 1460 
[05/03/2017][11:21:10]  -system err,No empty mobgrid(1): 5841 3425 1459 
[05/03/2017][11:21:21]  -system err,No empty mobgrid(1): 5815 3424 1460 
[05/03/2017][11:22:09]  -system err,No empty mobgrid(1): 5791 3358 1426 
[05/03/2017][11:22:49]  -system not AVISO: Servidor será reiniciado após 1 minuto. 
[05/03/2017][11:22:59]  -system not AVISO: Para salvar seu progresso é recomendável sair do jogo. 
[05/03/2017][11:23:10]  -system not AVISO: Reinicialização em 30 segundos. 
[05/03/2017][11:23:20]  -system not AVISO: Reinicialização em 20 segundos. 
[05/03/2017][11:23:30]  -system not AVISO: Reinicialização em 10 segundos. 
[05/03/2017][11:23:33]  -system err,No empty mobgrid(1): 5815 3424 1460 
[05/03/2017][11:23:40]  -system not AVISO: Reiniciando... 
[05/03/2017][11:23:52]  -system sys,save 1 - 22 - ADMIN 
[05/03/2017][11:23:52] IP: 25.1.3.227 ADMIN etc,charlogout conn:1 name:CRAZY 
[05/03/2017][11:23:52]  -system sys,server down complete 
