[05/03/2017][11:25:19]  -system sys,start server 
[05/03/2017][11:25:31]  -system err,No empty mobgrid(1): 2634 1073 3797 
[05/03/2017][11:25:31]  -system err,No empty mobgrid(1): 2997 1495 4007 
[05/03/2017][11:25:31]  -system err,No empty mobgrid(1): 3051 1397 3790 
[05/03/2017][11:25:31]  -system err,No empty mobgrid(1): 3114 1466 3757 
[05/03/2017][11:25:31]  -system err,No empty mobgrid(1): 3194 1264 1722 
[05/03/2017][11:25:31]  -system err,No empty mobgrid(1): 3375 1299 1678 
[05/03/2017][11:25:31]  -system err,No empty mobgrid(1): 3832 2393 2118 
[05/03/2017][11:25:31]  -system err,No empty mobgrid: 3840 804 4058 
[05/03/2017][11:25:31]  -system err,No empty mobgrid(1): 3852 2112 1636 
[05/03/2017][11:25:31]  -system err,No empty mobgrid(1): 3855 2061 1635 
[05/03/2017][11:25:31]  -system err,No empty mobgrid(1): 3860 2087 1610 
[05/03/2017][11:25:31]  -system err,No empty mobgrid: 3864 2138 1623 
[05/03/2017][11:25:31]  -system err,No empty mobgrid: 3865 2050 1617 
[05/03/2017][11:25:31]  -system err,No empty mobgrid(1): 3871 2107 1594 
[05/03/2017][11:25:31]  -system err,No empty mobgrid(1): 3879 2139 1566 
[05/03/2017][11:25:31]  -system err,No empty mobgrid(1): 3889 2095 1550 
[05/03/2017][11:25:31]  -system err,No empty mobgrid(1): 3890 2117 1552 
[05/03/2017][11:25:31]  -system err,No empty mobgrid(1): 3891 2134 1552 
[05/03/2017][11:25:31]  -system err,No empty mobgrid: 3894 2038 1572 
[05/03/2017][11:25:31]  -system err,No empty mobgrid(1): 5682 3402 1617 
[05/03/2017][11:25:31]  -system err,No empty mobgrid(1): 5971 3388 1088 
[05/03/2017][11:25:33] IP: 25.1.3.227 ADMIN sta,Login char:CRAZY exp:120 level:0 conn:1 money:1999994875, store:0 
[05/03/2017][11:25:38] IP: 25.1.3.227 ADMIN etc,msg_attack attacker:1 name:CRAZY target:2384 name:Porco dam:27 x:2109 y:2040 
[05/03/2017][11:25:43]  -system err,No empty mobgrid(1): 100 2232 2062 
[05/03/2017][11:25:43]  -system err,No empty mobgrid: 143 2284 2116 
[05/03/2017][11:25:43]  -system err,No empty mobgrid: 324 2368 2217 
[05/03/2017][11:25:43]  -system err,No empty mobgrid(1): 328 2318 2221 
[05/03/2017][11:25:43]  -system err,No empty mobgrid(1): 337 2319 2221 
[05/03/2017][11:25:43]  -system err,No empty mobgrid(1): 604 2522 1946 
[05/03/2017][11:25:43]  -system err,No empty mobgrid(1): 700 2663 2004 
[05/03/2017][11:25:43]  -system err,No empty mobgrid(1): 797 2526 1832 
[05/03/2017][11:25:43]  -system err,No empty mobgrid(1): 1036 2356 1748 
[05/03/2017][11:25:43]  -system err,No empty mobgrid(1): 1049 2355 1700 
[05/03/2017][11:25:43]  -system err,No empty mobgrid(1): 1174 2275 1710 
[05/03/2017][11:25:43]  -system err,No empty mobgrid: 1197 2209 1701 
[05/03/2017][11:25:43]  -system err,No empty mobgrid(1): 1205 2195 1702 
[05/03/2017][11:25:43]  -system err,No empty mobgrid(1): 1227 2268 1737 
[05/03/2017][11:25:43]  -system err,No empty mobgrid(1): 1233 2268 1692 
[05/03/2017][11:25:43]  -system err,No empty mobgrid(1): 1297 1970 1623 
[05/03/2017][11:25:43]  -system err,No empty mobgrid(1): 1447 1828 1678 
[05/03/2017][11:25:43]  -system err,No empty mobgrid(1): 1774 185 3758 
[05/03/2017][11:25:43]  -system err,No empty mobgrid(1): 2019 596 3772 
[05/03/2017][11:25:43]  -system err,No empty mobgrid(1): 2287 1003 4006 
[05/03/2017][11:25:43]  -system err,No empty mobgrid(1): 2307 952 4002 
[05/03/2017][11:25:43]  -system err,No empty mobgrid(1): 2617 1078 3754 
[05/03/2017][11:25:43]  -system err,No empty mobgrid(1): 2973 1463 3987 
[05/03/2017][11:25:43]  -system err,No empty mobgrid(1): 3591 754 4047 
[05/03/2017][11:25:43]  -system err,No empty mobgrid(1): 3852 2117 1634 
[05/03/2017][11:25:43]  -system err,No empty mobgrid(1): 3871 2105 1594 
[05/03/2017][11:25:43]  -system err,No empty mobgrid(1): 3891 2133 1550 
[05/03/2017][11:25:43]  -system err,No empty mobgrid(1): 3904 3661 3067 
[05/03/2017][11:25:43]  -system err,No empty mobgrid(1): 4036 3623 2822 
[05/03/2017][11:25:43]  -system err,No empty mobgrid(1): 5971 3388 1085 
[05/03/2017][11:25:55]  -system err,No empty mobgrid(1): 328 2324 2224 
[05/03/2017][11:25:55]  -system err,No empty mobgrid(1): 2287 1003 4006 
[05/03/2017][11:25:55]  -system err,No empty mobgrid(1): 3458 2384 2118 
[05/03/2017][11:25:55]  -system err,No empty mobgrid(1): 3514 1317 4041 
[05/03/2017][11:25:55]  -system err,No empty mobgrid(1): 3852 2112 1640 
[05/03/2017][11:25:55]  -system err,No empty mobgrid(1): 3891 2134 1550 
[05/03/2017][11:25:55]  -system err,No empty mobgrid(1): 4106 3541 2896 
[05/03/2017][11:25:55]  -system err,No empty mobgrid(1): 4130 3617 2933 
[05/03/2017][11:26:07]  -system err,No empty mobgrid: 1197 2209 1701 
[05/03/2017][11:26:07]  -system err,No empty mobgrid(1): 1205 2194 1703 
[05/03/2017][11:26:07]  -system err,No empty mobgrid(1): 1293 1945 1575 
[05/03/2017][11:26:07]  -system err,No empty mobgrid(1): 1297 1968 1621 
[05/03/2017][11:26:07]  -system err,No empty mobgrid(1): 1447 1829 1678 
[05/03/2017][11:26:07]  -system err,No empty mobgrid(1): 2973 1463 3987 
[05/03/2017][11:26:07]  -system err,No empty mobgrid(1): 3193 1264 1718 
[05/03/2017][11:26:07]  -system err,No empty mobgrid(1): 3375 1302 1678 
[05/03/2017][11:26:07]  -system err,No empty mobgrid(1): 3681 713 4054 
[05/03/2017][11:26:07]  -system err,No empty mobgrid: 3840 805 4056 
[05/03/2017][11:26:07]  -system err,No empty mobgrid(1): 3891 2131 1552 
[05/03/2017][11:26:09]  ADMIN etc,changecity city:0 X:2089 Y:2095 
[05/03/2017][11:26:19]  -system err,No empty mobgrid(1): 1298 1979 1621 
[05/03/2017][11:26:19]  -system err,No empty mobgrid(1): 2302 932 4033 
[05/03/2017][11:26:19]  -system err,No empty mobgrid(1): 3891 2131 1550 
[05/03/2017][11:26:19]  -system err,No empty mobgrid(1): 4036 3624 2821 
[05/03/2017][11:26:28] IP: 25.1.3.227 ADMIN sta,Login char:CRAZY exp:2306920 level:73 conn:1 money:1999994875, store:0 
[05/03/2017][11:26:31]  -system err,No empty mobgrid(1): 1205 2195 1698 
[05/03/2017][11:26:31]  -system err,No empty mobgrid(1): 1297 1972 1620 
[05/03/2017][11:26:31]  -system err,No empty mobgrid(1): 3891 2134 1552 
[05/03/2017][11:26:31]  -system err,GridMulticast mobidx,pos 
[05/03/2017][11:26:43]  -system err,No empty mobgrid(1): 3891 2131 1551 
[05/03/2017][11:26:55]  -system err,No empty mobgrid(1): 1297 1969 1623 
[05/03/2017][11:27:07]  -system err,No empty mobgrid(1): 4130 3617 2933 
[05/03/2017][11:27:19]  -system err,No empty mobgrid(1): 1205 2194 1698 
[05/03/2017][11:27:19]  -system err,No empty mobgrid(1): 1297 1972 1621 
[05/03/2017][11:27:19]  -system err,No empty mobgrid(1): 2809 1710 1628 
[05/03/2017][11:27:19]  -system err,No empty mobgrid(1): 5832 3426 1432 
[05/03/2017][11:27:43]  -system err,No empty mobgrid(1): 1297 1968 1625 
[05/03/2017][11:28:07]  -system err,No empty mobgrid(1): 1297 1971 1623 
[05/03/2017][11:28:07]  -system err,No empty mobgrid(1): 5841 3425 1459 
[05/03/2017][11:28:31]  -system err,No empty mobgrid(1): 1297 1969 1620 
[05/03/2017][11:28:43]  -system err,No empty mobgrid(1): 2246 416 4046 
