[12/03/2017][00:23:10]  -system sys,start server 
[12/03/2017][00:23:22]  -system err,No empty mobgrid(1): 3873 2132 1595 
[12/03/2017][00:23:22]  -system err,No empty mobgrid(1): 3874 2124 1582 
[12/03/2017][00:23:22]  -system err,No empty mobgrid(1): 3878 2139 1581 
[12/03/2017][00:23:22]  -system err,No empty mobgrid: 3885 2048 1574 
[12/03/2017][00:23:22]  -system err,No empty mobgrid(1): 3886 2054 1584 
[12/03/2017][00:23:22]  -system err,No empty mobgrid(1): 3887 2059 1551 
[12/03/2017][00:23:22]  -system err,No empty mobgrid(1): 3889 2097 1550 
[12/03/2017][00:23:22]  -system err,No empty mobgrid(1): 3891 2135 1550 
[12/03/2017][00:23:22]  -system err,No empty mobgrid(1): 3892 2153 1550 
[12/03/2017][00:23:22]  -system err,No empty mobgrid(1): 5690 3432 1622 
[12/03/2017][00:23:22]  -system err,No empty mobgrid: 5770 3409 1534 
[12/03/2017][00:23:22]  -system err,No empty mobgrid(1): 5841 3424 1460 
[12/03/2017][00:23:34]  -system err,No empty mobgrid(1): 70 2224 2063 
[12/03/2017][00:23:34]  -system err,No empty mobgrid(1): 324 2368 2213 
[12/03/2017][00:23:34]  -system err,No empty mobgrid(1): 337 2324 2224 
[12/03/2017][00:23:34]  -system err,No empty mobgrid(1): 601 2543 1954 
[12/03/2017][00:23:34]  -system err,No empty mobgrid(1): 796 2513 1836 
[12/03/2017][00:23:34]  -system err,No empty mobgrid: 1229 2268 1719 
[12/03/2017][00:23:34]  -system err,No empty mobgrid(1): 1293 1945 1573 
[12/03/2017][00:23:34]  -system err,No empty mobgrid(1): 1297 1967 1625 
[12/03/2017][00:23:34]  -system err,No empty mobgrid(1): 1405 1877 1758 
[12/03/2017][00:23:34]  -system err,No empty mobgrid(1): 1467 2192 1487 
[12/03/2017][00:23:34]  -system err,No empty mobgrid: 1871 321 3744 
[12/03/2017][00:23:34]  -system err,No empty mobgrid(1): 1934 435 3788 
[12/03/2017][00:23:34]  -system err,No empty mobgrid(1): 1968 410 3815 
[12/03/2017][00:23:34]  -system err,No empty mobgrid(1): 2019 596 3770 
[12/03/2017][00:23:34]  -system err,No empty mobgrid(1): 2086 749 3809 
[12/03/2017][00:23:34]  -system err,No empty mobgrid(1): 2287 1003 4004 
[12/03/2017][00:23:34]  -system err,No empty mobgrid(1): 2523 799 3889 
[12/03/2017][00:23:34]  -system err,No empty mobgrid(1): 2601 1030 3762 
[12/03/2017][00:23:34]  -system err,No empty mobgrid(1): 2617 1077 3753 
[12/03/2017][00:23:34]  -system err,No empty mobgrid(1): 2635 1068 3786 
[12/03/2017][00:23:34]  -system err,No empty mobgrid(1): 2641 1128 3762 
[12/03/2017][00:23:34]  -system err,No empty mobgrid(1): 3051 1396 3789 
[12/03/2017][00:23:34]  -system err,No empty mobgrid(1): 3511 1333 4039 
[12/03/2017][00:23:34]  -system err,No empty mobgrid(1): 3852 2112 1637 
[12/03/2017][00:23:34]  -system err,No empty mobgrid(1): 3869 2085 1596 
[12/03/2017][00:23:34]  -system err,No empty mobgrid(1): 3873 2133 1595 
[12/03/2017][00:23:34]  -system err,No empty mobgrid(1): 3878 2139 1583 
[12/03/2017][00:23:34]  -system err,No empty mobgrid(1): 3891 2133 1551 
[12/03/2017][00:23:34]  -system err,No empty mobgrid(1): 4036 3622 2822 
[12/03/2017][00:23:34]  -system err,No empty mobgrid(1): 5690 3432 1622 
[12/03/2017][00:23:34]  -system err,No empty mobgrid(1): 5841 3424 1460 
[12/03/2017][00:23:46]  -system err,No empty mobgrid(1): 259 2360 2160 
[12/03/2017][00:23:46]  -system err,No empty mobgrid(1): 1296 1953 1621 
[12/03/2017][00:23:46]  -system err,No empty mobgrid(1): 1298 1982 1620 
[12/03/2017][00:23:46]  -system err,No empty mobgrid(1): 3605 2448 4010 
[12/03/2017][00:23:46]  -system err,No empty mobgrid(1): 3792 2232 3628 
[12/03/2017][00:23:46]  -system err,No empty mobgrid(1): 3852 2113 1636 
[12/03/2017][00:23:46]  -system err,No empty mobgrid(1): 3891 2131 1551 
[12/03/2017][00:23:46]  -system err,No empty mobgrid(1): 3904 3661 3067 
[12/03/2017][00:23:46]  -system err,No empty mobgrid(1): 4106 3541 2896 
[12/03/2017][00:23:46]  -system err,No empty mobgrid(1): 5690 3432 1622 
[12/03/2017][00:23:46]  -system err,No empty mobgrid(1): 5841 3425 1459 
[12/03/2017][00:23:58]  -system err,No empty mobgrid: 1193 2209 1732 
[12/03/2017][00:23:58]  -system err,No empty mobgrid(1): 1229 2267 1719 
[12/03/2017][00:23:58]  -system err,No empty mobgrid(1): 1231 2255 1735 
[12/03/2017][00:23:58]  -system err,No empty mobgrid(1): 1293 1945 1572 
[12/03/2017][00:23:58]  -system err,No empty mobgrid(1): 1345 1984 1723 
[12/03/2017][00:23:58]  -system err,No empty mobgrid(1): 2086 750 3809 
[12/03/2017][00:23:58]  -system err,No empty mobgrid(1): 2229 488 4042 
[12/03/2017][00:23:58]  -system err,No empty mobgrid: 2743 1703 1826 
[12/03/2017][00:23:58]  -system err,No empty mobgrid(1): 3235 1378 1855 
[12/03/2017][00:23:58]  -system err,No empty mobgrid(1): 3852 2112 1635 
[12/03/2017][00:23:58]  -system err,No empty mobgrid(1): 3891 2134 1551 
[12/03/2017][00:23:58]  -system err,No empty mobgrid(1): 5832 3426 1432 
[12/03/2017][00:24:00]  -system etc,nightmare_mystic clear -0:24 
[12/03/2017][00:24:10]  -system err,No empty mobgrid(1): 1292 1956 1561 
[12/03/2017][00:24:10]  -system err,No empty mobgrid: 1296 1952 1621 
[12/03/2017][00:24:10]  -system err,No empty mobgrid(1): 1298 1977 1623 
[12/03/2017][00:24:10]  -system err,No empty mobgrid: 1364 1986 1752 
[12/03/2017][00:24:10]  -system err,No empty mobgrid(1): 2814 1746 1628 
[12/03/2017][00:24:10]  -system err,No empty mobgrid(1): 3514 1317 4043 
[12/03/2017][00:24:10]  -system err,No empty mobgrid(1): 3891 2135 1551 
[12/03/2017][00:24:10]  -system err,No empty mobgrid(1): 4036 3624 2821 
[12/03/2017][00:24:22]  -system err,No empty mobgrid(1): 3511 1332 4041 
[12/03/2017][00:24:22]  -system err,No empty mobgrid(1): 3605 2449 4010 
[12/03/2017][00:24:22]  -system err,No empty mobgrid(1): 3891 2131 1551 
[12/03/2017][00:24:22]  -system err,No empty mobgrid(1): 4106 3540 2896 
[12/03/2017][00:24:34]  -system err,No empty mobgrid(1): 1298 1978 1620 
[12/03/2017][00:24:46]  -system err,No empty mobgrid(1): 3831 2406 2117 
[12/03/2017][00:24:46]  -system err,No empty mobgrid(1): 4036 3621 2824 
[12/03/2017][00:24:58]  -system err,No empty mobgrid(1): 1298 1978 1622 
[12/03/2017][00:24:58]  -system err,No empty mobgrid(1): 2748 1710 1826 
[12/03/2017][00:24:58]  -system err,No empty mobgrid(1): 3605 2448 4010 
[12/03/2017][00:24:58]  -system err,No empty mobgrid(1): 4106 3542 2894 
[12/03/2017][00:25:10]  -system err,No empty mobgrid(1): 5841 3424 1460 
[12/03/2017][00:25:22]  -system err,No empty mobgrid(1): 1298 1977 1623 
[12/03/2017][00:25:22]  -system err,No empty mobgrid(1): 5841 3426 1460 
[12/03/2017][00:25:34]  -system err,No empty mobgrid(1): 3605 2448 4008 
[12/03/2017][00:26:10]  -system err,No empty mobgrid(1): 3605 2449 4010 
[12/03/2017][00:26:34]  -system err,No empty mobgrid(1): 2246 416 4046 
[12/03/2017][00:26:46]  -system err,No empty mobgrid(1): 5841 3425 1459 
[12/03/2017][00:27:10]  -system err,No empty mobgrid(1): 1709 143 3796 
[12/03/2017][00:27:28] IP: 192.168.1.110 CYBER CNFAccountLogin Mac: 548874019.-1988211760.-2140267060.-1976229099 
[12/03/2017][00:27:41] IP: 192.168.1.110 CYBER etc,delchar name: 1 13 
[12/03/2017][00:27:47] IP: 192.168.1.110 CYBER etc,createchar name:HT-Teste 1 13 
[12/03/2017][00:27:51] IP: 192.168.1.110 CYBER sta,Login char:HT-Teste exp:0 level:0 conn:1 money:2000000000, store:0 
[12/03/2017][00:27:53] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HT-Teste target:2377 name:Porco dam:35 x:2109 y:2039 
[12/03/2017][00:27:55] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HT-Teste target:2377 name:Porco dam:37 x:2109 y:2039 
[12/03/2017][00:27:58] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HT-Teste target:2373 name:Porco dam:34 x:2124 y:2038 
[12/03/2017][00:27:59] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HT-Teste target:2373 name:Porco dam:35 x:2124 y:2038 
[12/03/2017][00:28:00]  -system etc,carbuncle buff name:HT-Teste conn:1 
[12/03/2017][00:28:04] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HT-Teste target:2412 name:Porco dam:34 x:2115 y:2025 
[12/03/2017][00:28:05] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HT-Teste target:2412 name:Porco dam:35 x:2115 y:2025 
[12/03/2017][00:28:08] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HT-Teste target:5296 name:Aguia dam:34 x:2109 y:2024 
[12/03/2017][00:28:09] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HT-Teste target:5296 name:Aguia dam:35 x:2109 y:2024 
[12/03/2017][00:28:11] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HT-Teste target:2422 name:Gremlin dam:34 x:2100 y:2020 
[12/03/2017][00:28:12] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HT-Teste target:2422 name:Gremlin dam:33 x:2100 y:2020 
[12/03/2017][00:28:13] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HT-Teste target:2422 name:Gremlin dam:35 x:2100 y:2020 
[12/03/2017][00:28:13] IP: 192.168.1.110 CYBER lvl HT-Teste level up to 1 
[12/03/2017][00:28:15] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HT-Teste target:5302 name:Krill dam:24 x:2101 y:2020 
[12/03/2017][00:28:16] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HT-Teste target:5302 name:Krill dam:24 x:2101 y:2020 
[12/03/2017][00:28:17] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HT-Teste target:5302 name:Krill dam:24 x:2101 y:2020 
[12/03/2017][00:28:18] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HT-Teste target:5302 name:Krill dam:24 x:2101 y:2020 
[12/03/2017][00:28:19] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HT-Teste target:5302 name:Krill dam:25 x:2101 y:2020 
[12/03/2017][00:28:19] IP: 192.168.1.110 CYBER lvl HT-Teste level up to 2 
[12/03/2017][00:28:19] IP: 192.168.1.110 CYBER MobName:HT-Teste dropou o item: Vela_do_Coveiro:4038 43.9.0.0.0.0 do mob:Krill 
[12/03/2017][00:28:19] IP: 192.168.1.110 CYBER lvl HT-Teste level up to 3 
[12/03/2017][00:28:21] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HT-Teste target:2423 name:Krill dam:28 x:2089 y:2023 
[12/03/2017][00:28:21] IP: 192.168.1.110 CYBER lvl HT-Teste level up to 4 
[12/03/2017][00:28:23] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HT-Teste target:2423 name:Krill dam:28 x:2089 y:2023 
[12/03/2017][00:28:23] IP: 192.168.1.110 CYBER lvl HT-Teste level up to 5 
[12/03/2017][00:28:24] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HT-Teste target:2423 name:Krill dam:29 x:2089 y:2023 
[12/03/2017][00:28:24] IP: 192.168.1.110 CYBER lvl HT-Teste level up to 6 
[12/03/2017][00:28:25] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HT-Teste target:2423 name:Krill dam:29 x:2092 y:2021 
[12/03/2017][00:28:25] IP: 192.168.1.110 CYBER lvl HT-Teste level up to 7 
[12/03/2017][00:28:25] IP: 192.168.1.110 CYBER lvl HT-Teste level up to 8 
[12/03/2017][00:28:30] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HT-Teste target:2426 name:Gremlin dam:43 x:2093 y:2023 
[12/03/2017][00:28:30] IP: 192.168.1.110 CYBER lvl HT-Teste level up to 9 
[12/03/2017][00:28:31] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HT-Teste target:2426 name:Gremlin dam:44 x:2093 y:2023 
[12/03/2017][00:28:31] IP: 192.168.1.110 CYBER lvl HT-Teste level up to 10 
[12/03/2017][00:28:31] IP: 192.168.1.110 CYBER lvl HT-Teste level up to 11 
[12/03/2017][00:28:35] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HT-Teste target:2430 name:Gremlin dam:47 x:2083 y:2029 
[12/03/2017][00:28:35] IP: 192.168.1.110 CYBER lvl HT-Teste level up to 12 
[12/03/2017][00:28:36] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HT-Teste target:2430 name:Gremlin dam:47 x:2083 y:2029 
[12/03/2017][00:28:36] IP: 192.168.1.110 CYBER lvl HT-Teste level up to 13 
[12/03/2017][00:28:36] IP: 192.168.1.110 CYBER lvl HT-Teste level up to 14 
[12/03/2017][00:28:38] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HT-Teste target:5308 name:Krill dam:42 x:2086 y:2026 
[12/03/2017][00:28:38] IP: 192.168.1.110 CYBER lvl HT-Teste level up to 15 
[12/03/2017][00:28:39] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HT-Teste target:5308 name:Krill dam:68 x:2086 y:2026 
[12/03/2017][00:28:39] IP: 192.168.1.110 CYBER lvl HT-Teste level up to 16 
[12/03/2017][00:28:39] IP: 192.168.1.110 CYBER lvl HT-Teste level up to 17 
[12/03/2017][00:28:40] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HT-Teste target:2432 name:Gremlin  dam:54 x:2083 y:2023 
[12/03/2017][00:28:40] IP: 192.168.1.110 CYBER lvl HT-Teste level up to 18 
[12/03/2017][00:28:41] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HT-Teste target:2432 name:Gremlin  dam:58 x:2083 y:2023 
[12/03/2017][00:28:41] IP: 192.168.1.110 CYBER lvl HT-Teste level up to 19 
[12/03/2017][00:28:41] IP: 192.168.1.110 CYBER lvl HT-Teste level up to 20 
[12/03/2017][00:28:44] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HT-Teste target:5317 name:Gremlin  dam:58 x:2076 y:2018 
[12/03/2017][00:28:44] IP: 192.168.1.110 CYBER lvl HT-Teste level up to 21 
[12/03/2017][00:28:45] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HT-Teste target:5317 name:Gremlin  dam:64 x:2076 y:2018 
[12/03/2017][00:28:45] IP: 192.168.1.110 CYBER lvl HT-Teste level up to 22 
[12/03/2017][00:28:45] IP: 192.168.1.110 CYBER lvl HT-Teste level up to 23 
[12/03/2017][00:28:52] IP: 192.168.1.110 CYBER clo,fd 22-2 
[12/03/2017][00:28:52] IP: 192.168.1.110 CYBER etc,charlogout conn:1 name:HT-Teste 
