[12/11/2017][16:44:21]  -system sys,start server 
[12/11/2017][16:44:45]  -system err,No empty mobgrid: 1871 321 3744 
[12/11/2017][16:44:45]  -system err,No empty mobgrid(1): 1934 435 3788 
[12/11/2017][16:44:45]  -system err,No empty mobgrid(1): 1968 410 3815 
[12/11/2017][16:44:45]  -system err,No empty mobgrid(1): 2019 596 3770 
[12/11/2017][16:44:45]  -system err,No empty mobgrid(1): 2086 749 3809 
[12/11/2017][16:44:45]  -system err,No empty mobgrid(1): 2287 1003 4004 
[12/11/2017][16:44:45]  -system err,No empty mobgrid(1): 2523 799 3889 
[12/11/2017][16:44:45]  -system err,No empty mobgrid(1): 2601 1030 3762 
[12/11/2017][16:44:45]  -system err,No empty mobgrid(1): 2617 1077 3753 
[12/11/2017][16:44:45]  -system err,No empty mobgrid(1): 2635 1068 3786 
[12/11/2017][16:44:45]  -system err,No empty mobgrid(1): 2641 1128 3762 
[12/11/2017][16:44:45]  -system err,No empty mobgrid(1): 3051 1396 3789 
[12/11/2017][16:44:45]  -system err,No empty mobgrid(1): 3511 1333 4039 
[12/11/2017][16:44:45]  -system err,No empty mobgrid(1): 3852 2112 1637 
[12/11/2017][16:44:45]  -system err,No empty mobgrid(1): 3869 2085 1596 
[12/11/2017][16:44:45]  -system err,No empty mobgrid(1): 3873 2133 1595 
[12/11/2017][16:44:45]  -system err,No empty mobgrid(1): 3878 2139 1583 
[12/11/2017][16:44:45]  -system err,No empty mobgrid(1): 3891 2133 1551 
[12/11/2017][16:44:45]  -system err,No empty mobgrid(1): 4036 3622 2822 
[12/11/2017][16:44:45]  -system err,No empty mobgrid(1): 5690 3432 1622 
[12/11/2017][16:44:45]  -system err,No empty mobgrid(1): 5841 3424 1460 
[12/11/2017][16:44:57]  -system err,No empty mobgrid(1): 259 2360 2160 
[12/11/2017][16:44:57]  -system err,No empty mobgrid(1): 1296 1953 1621 
[12/11/2017][16:44:57]  -system err,No empty mobgrid(1): 1298 1982 1620 
[12/11/2017][16:44:57]  -system err,No empty mobgrid(1): 3605 2448 4010 
[12/11/2017][16:44:57]  -system err,No empty mobgrid(1): 3792 2232 3628 
[12/11/2017][16:44:57]  -system err,No empty mobgrid(1): 3852 2113 1636 
[12/11/2017][16:44:57]  -system err,No empty mobgrid(1): 3891 2131 1551 
[12/11/2017][16:44:57]  -system err,No empty mobgrid(1): 3904 3661 3067 
[12/11/2017][16:44:57]  -system err,No empty mobgrid(1): 4106 3541 2896 
[12/11/2017][16:44:57]  -system err,No empty mobgrid(1): 5690 3432 1622 
[12/11/2017][16:44:57]  -system err,No empty mobgrid(1): 5841 3425 1459 
[12/11/2017][16:45:09]  -system err,No empty mobgrid: 1193 2209 1732 
[12/11/2017][16:45:09]  -system err,No empty mobgrid(1): 1229 2267 1719 
[12/11/2017][16:45:09]  -system err,No empty mobgrid(1): 1231 2255 1735 
[12/11/2017][16:45:09]  -system err,No empty mobgrid(1): 1293 1945 1572 
[12/11/2017][16:45:09]  -system err,No empty mobgrid(1): 1345 1984 1723 
[12/11/2017][16:45:09]  -system err,No empty mobgrid(1): 2086 750 3809 
[12/11/2017][16:45:09]  -system err,No empty mobgrid(1): 2229 488 4042 
[12/11/2017][16:45:09]  -system err,No empty mobgrid: 2743 1703 1826 
[12/11/2017][16:45:09]  -system err,No empty mobgrid(1): 3235 1378 1855 
[12/11/2017][16:45:09]  -system err,No empty mobgrid(1): 3852 2112 1635 
[12/11/2017][16:45:09]  -system err,No empty mobgrid(1): 3891 2134 1551 
[12/11/2017][16:45:09]  -system err,No empty mobgrid(1): 5832 3426 1432 
[12/11/2017][16:45:21]  -system err,No empty mobgrid(1): 1292 1956 1561 
[12/11/2017][16:45:21]  -system err,No empty mobgrid: 1296 1952 1621 
[12/11/2017][16:45:21]  -system err,No empty mobgrid(1): 1298 1977 1623 
[12/11/2017][16:45:21]  -system err,No empty mobgrid: 1364 1986 1752 
[12/11/2017][16:45:21]  -system err,No empty mobgrid(1): 2814 1746 1628 
[12/11/2017][16:45:21]  -system err,No empty mobgrid(1): 3514 1317 4043 
[12/11/2017][16:45:21]  -system err,No empty mobgrid(1): 3891 2135 1551 
[12/11/2017][16:45:21]  -system err,No empty mobgrid(1): 4036 3624 2821 
[12/11/2017][16:45:21] IP: 192.168.1.108 ADMIN CNFAccountLogin Mac: -1327610679.-2104213023.-2033555236.-2082929153 
[12/11/2017][16:45:33]  -system err,No empty mobgrid(1): 1297 1969 1620 
[12/11/2017][16:45:33]  -system err,No empty mobgrid(1): 3605 2448 4008 
[12/11/2017][16:45:33]  -system err,No empty mobgrid(1): 3891 2134 1552 
[12/11/2017][16:45:33]  -system err,No empty mobgrid(1): 4106 3543 2895 
[12/11/2017][16:45:37] IP: 192.168.1.108 ADMIN sta,Login char:HT-te exp:848224208 level:312 conn:1 money:790348270, store:0 
[12/11/2017][16:45:40]  ADMIN etc,changecity city:2 X:2466 Y:2005 
[12/11/2017][16:45:45]  -system err,No empty mobgrid(1): 1298 1976 1620 
[12/11/2017][16:45:45]  -system err,No empty mobgrid(1): 3891 2134 1552 
[12/11/2017][16:45:57]  -system err,No empty mobgrid(1): 1293 1945 1574 
[12/11/2017][16:45:57]  -system err,No empty mobgrid(1): 2817 1746 1628 
[12/11/2017][16:45:57]  -system err,No empty mobgrid(1): 3455 2416 2121 
[12/11/2017][16:45:58] IP: 192.168.1.108 ADMIN etc,reqteleport char:HT-te X:1046 Y:1709 price:700 
[12/11/2017][16:46:04] IP: 192.168.1.108 ADMIN etc,reqteleport char:HT-te X:2118 Y:2101 price:0 
[12/11/2017][16:46:05]  ADMIN etc,changecity city:0 X:2118 Y:2101 
[12/11/2017][16:46:09]  -system err,No empty mobgrid(1): 3605 2450 4010 
[12/11/2017][16:46:09]  -system err,No empty mobgrid(1): 4106 3540 2896 
[12/11/2017][16:46:21]  -system err,No empty mobgrid(1): 1709 143 3796 
[12/11/2017][16:46:45]  -system err,No empty mobgrid(1): 4106 3540 2898 
[12/11/2017][16:46:45]  -system err,No empty mobgrid(1): 5841 3425 1460 
[12/11/2017][16:46:50] IP: 192.168.1.108 ADMIN etc,reqteleport char:HT-te X:1044 Y:1724 price:700 
[12/11/2017][16:46:54] IP: 192.168.1.108 ADMIN etc,reqteleport char:HT-te X:2457 Y:2017 price:0 
[12/11/2017][16:46:54]  ADMIN etc,changecity city:2 X:2457 Y:2017 
[12/11/2017][16:47:09]  -system err,No empty mobgrid: 2743 1703 1826 
[12/11/2017][16:47:21]  -system err,No empty mobgrid(1): 4106 3542 2894 
[12/11/2017][16:47:22] IP: 192.168.1.108 ADMIN etc,reqteleport char:HT-te X:1045 Y:1709 price:700 
[12/11/2017][16:47:28] IP: 192.168.1.108 ADMIN etc,reqteleport char:HT-te X:2118 Y:2101 price:0 
[12/11/2017][16:47:28]  ADMIN etc,changecity city:0 X:2118 Y:2101 
[12/11/2017][16:47:33]  -system err,No empty mobgrid(1): 3455 2416 2122 
[12/11/2017][16:47:35] IP: 192.168.1.108 ADMIN etc,reqteleport char:HT-te X:1045 Y:1724 price:700 
[12/11/2017][16:47:56] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:5752 name:Tauron dam:5564 x:1162 y:1700 
[12/11/2017][16:47:57] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:5752 name:Tauron dam:5536 x:1162 y:1700 
[12/11/2017][16:47:58] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:5752 name:Tauron dam:5536 x:1162 y:1700 
[12/11/2017][16:47:59] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:5752 name:Tauron dam:5424 x:1158 y:1703 
[12/11/2017][16:48:00] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:5752 name:Tauron dam:5340 x:1158 y:1703 
[12/11/2017][16:48:01] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:5752 name:Tauron dam:5254 x:1158 y:1703 
[12/11/2017][16:48:05] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:3641 name:Tauron dam:5480 x:1164 y:1704 
[12/11/2017][16:48:06] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:3641 name:Tauron dam:5368 x:1164 y:1704 
[12/11/2017][16:48:07] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:3641 name:Tauron dam:5312 x:1164 y:1704 
[12/11/2017][16:48:09] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:3641 name:Tauron dam:5480 x:1164 y:1704 
[12/11/2017][16:48:10] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:3641 name:Tauron dam:5508 x:1164 y:1704 
[12/11/2017][16:48:11] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:3641 name:Tauron dam:5480 x:1164 y:1704 
[12/11/2017][16:48:15] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:3642 name:Tauron dam:5564 x:1164 y:1714 
[12/11/2017][16:48:16] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:3642 name:Tauron dam:5508 x:1164 y:1714 
[12/11/2017][16:48:17] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:3642 name:Tauron dam:5340 x:1160 y:1715 
[12/11/2017][16:48:18] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:3642 name:Tauron dam:5340 x:1160 y:1715 
[12/11/2017][16:48:19] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:3642 name:Tauron dam:5368 x:1160 y:1715 
[12/11/2017][16:48:20] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:3642 name:Tauron dam:5284 x:1160 y:1715 
[12/11/2017][16:48:21] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:5750 name:Tauron dam:5340 x:1160 y:1715 
[12/11/2017][16:48:22] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:5750 name:Tauron dam:5368 x:1160 y:1715 
[12/11/2017][16:48:23] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:5750 name:Tauron dam:5508 x:1160 y:1715 
[12/11/2017][16:48:24] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:5750 name:Tauron dam:5480 x:1160 y:1715 
[12/11/2017][16:48:25] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:5750 name:Tauron dam:5536 x:1160 y:1715 
[12/11/2017][16:48:26] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:5750 name:Tauron dam:5452 x:1160 y:1715 
[12/11/2017][16:48:27] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:3640 name:Tauron dam:5312 x:1162 y:1713 
[12/11/2017][16:48:28] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:3640 name:Tauron dam:5312 x:1162 y:1713 
[12/11/2017][16:48:29] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:3640 name:Tauron dam:5564 x:1162 y:1713 
[12/11/2017][16:48:30] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:3640 name:Tauron dam:5340 x:1162 y:1713 
[12/11/2017][16:48:31] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:3640 name:Tauron dam:5396 x:1162 y:1713 
[12/11/2017][16:48:32] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:3640 name:Tauron dam:5424 x:1162 y:1713 
[12/11/2017][16:48:40] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:5763 name:Tauron dam:5508 x:1162 y:1737 
[12/11/2017][16:48:41] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:5763 name:Tauron dam:5368 x:1163 y:1741 
[12/11/2017][16:48:42] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:5763 name:Tauron dam:5452 x:1163 y:1741 
[12/11/2017][16:48:43] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:5763 name:Tauron dam:5396 x:1163 y:1741 
[12/11/2017][16:48:44] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:5763 name:Tauron dam:5340 x:1163 y:1741 
[12/11/2017][16:48:45] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:5763 name:Tauron dam:5312 x:1163 y:1741 
[12/11/2017][16:48:57] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:5765 name:Tauron dam:5308 x:1171 y:1747 
[12/11/2017][16:48:58] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:5765 name:Tauron dam:5336 x:1171 y:1747 
[12/11/2017][16:48:59] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:5765 name:Tauron dam:5278 x:1171 y:1747 
[12/11/2017][16:49:00]  -system etc,nightmare_arcan clear -16:49 
[12/11/2017][16:49:00] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:5765 name:Tauron dam:5562 x:1171 y:1747 
[12/11/2017][16:49:01] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:5765 name:Tauron dam:5364 x:1171 y:1747 
[12/11/2017][16:49:02] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:5765 name:Tauron dam:5364 x:1171 y:1747 
[12/11/2017][16:49:04] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:7067 name:Tauron dam:5476 x:1179 y:1751 
[12/11/2017][16:49:05] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:7067 name:Tauron dam:5562 x:1179 y:1751 
[12/11/2017][16:49:06] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:7067 name:Tauron dam:5562 x:1179 y:1751 
[12/11/2017][16:49:07] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:7067 name:Tauron dam:5420 x:1173 y:1749 
[12/11/2017][16:49:08] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:7067 name:Tauron dam:5562 x:1173 y:1749 
[12/11/2017][16:49:09]  -system err,No empty mobgrid: 2743 1703 1826 
[12/11/2017][16:49:09]  -system err,No empty mobgrid(1): 5841 3425 1460 
[12/11/2017][16:49:09] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:7067 name:Tauron dam:5392 x:1173 y:1749 
[12/11/2017][16:49:11] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:8122 name:Tauron dam:5504 x:1180 y:1749 
[12/11/2017][16:49:12] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:8122 name:Tauron dam:5590 x:1180 y:1749 
[12/11/2017][16:49:13] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:8122 name:Tauron dam:5308 x:1174 y:1748 
[12/11/2017][16:49:14] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:8122 name:Tauron dam:5392 x:1174 y:1748 
[12/11/2017][16:49:15] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:8122 name:Tauron dam:5308 x:1174 y:1748 
[12/11/2017][16:49:16] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:8122 name:Tauron dam:5590 x:1174 y:1748 
[12/11/2017][16:49:21]  -system err,No empty mobgrid(1): 5841 3426 1459 
[12/11/2017][16:49:26] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:3649 name:Tauron dam:7539 x:1189 y:1747 
[12/11/2017][16:49:27] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:3649 name:Tauron dam:5420 x:1189 y:1747 
[12/11/2017][16:49:28] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:3649 name:Tauron dam:5364 x:1189 y:1747 
[12/11/2017][16:49:29] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:3649 name:Tauron dam:5308 x:1189 y:1747 
[12/11/2017][16:49:30] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:3649 name:Tauron dam:5420 x:1189 y:1747 
[12/11/2017][16:49:31] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:3649 name:Tauron dam:5534 x:1189 y:1747 
[12/11/2017][16:49:37]  -system err wsareaddb fail 
[12/11/2017][16:49:39]  -system reconnect DB fail. 
[12/11/2017][16:49:39] IP: 192.168.1.108 ADMIN clo,fd 22-2 
[12/11/2017][16:49:39]  -system err,add buffer invalid 0 2696 2054 0 
