[28/04/2017][11:23:16]  -system sys,start server 
[28/04/2017][11:23:28]  -system err,No empty mobgrid(1): 3869 2083 1596 
[28/04/2017][11:23:28]  -system err,No empty mobgrid(1): 3870 2098 1595 
[28/04/2017][11:23:28]  -system err,No empty mobgrid(1): 3873 2132 1595 
[28/04/2017][11:23:28]  -system err,No empty mobgrid(1): 3874 2124 1582 
[28/04/2017][11:23:28]  -system err,No empty mobgrid(1): 3878 2139 1581 
[28/04/2017][11:23:28]  -system err,No empty mobgrid: 3885 2048 1574 
[28/04/2017][11:23:28]  -system err,No empty mobgrid(1): 3886 2054 1584 
[28/04/2017][11:23:28]  -system err,No empty mobgrid(1): 3887 2059 1551 
[28/04/2017][11:23:28]  -system err,No empty mobgrid(1): 3889 2097 1550 
[28/04/2017][11:23:28]  -system err,No empty mobgrid(1): 3891 2135 1550 
[28/04/2017][11:23:28]  -system err,No empty mobgrid(1): 3892 2153 1550 
[28/04/2017][11:23:28]  -system err,No empty mobgrid(1): 5690 3432 1622 
[28/04/2017][11:23:28]  -system err,No empty mobgrid: 5770 3409 1534 
[28/04/2017][11:23:28]  -system err,No empty mobgrid(1): 5841 3424 1460 
[28/04/2017][11:23:40]  -system err,No empty mobgrid(1): 70 2224 2063 
[28/04/2017][11:23:40]  -system err,No empty mobgrid(1): 324 2368 2213 
[28/04/2017][11:23:40]  -system err,No empty mobgrid(1): 337 2324 2224 
[28/04/2017][11:23:40]  -system err,No empty mobgrid(1): 601 2543 1954 
[28/04/2017][11:23:40]  -system err,No empty mobgrid(1): 796 2513 1836 
[28/04/2017][11:23:40]  -system err,No empty mobgrid: 1229 2268 1719 
[28/04/2017][11:23:40]  -system err,No empty mobgrid(1): 1293 1945 1573 
[28/04/2017][11:23:40]  -system err,No empty mobgrid(1): 1297 1967 1625 
[28/04/2017][11:23:40]  -system err,No empty mobgrid(1): 1405 1877 1758 
[28/04/2017][11:23:40]  -system err,No empty mobgrid(1): 1467 2192 1487 
[28/04/2017][11:23:40]  -system err,No empty mobgrid: 1871 321 3744 
[28/04/2017][11:23:40]  -system err,No empty mobgrid(1): 1934 435 3788 
[28/04/2017][11:23:40]  -system err,No empty mobgrid(1): 1968 410 3815 
[28/04/2017][11:23:40]  -system err,No empty mobgrid(1): 2019 596 3770 
[28/04/2017][11:23:40]  -system err,No empty mobgrid(1): 2086 749 3809 
[28/04/2017][11:23:40]  -system err,No empty mobgrid(1): 2287 1003 4004 
[28/04/2017][11:23:40]  -system err,No empty mobgrid(1): 2523 799 3889 
[28/04/2017][11:23:40]  -system err,No empty mobgrid(1): 2601 1030 3762 
[28/04/2017][11:23:40]  -system err,No empty mobgrid(1): 2617 1077 3753 
[28/04/2017][11:23:40]  -system err,No empty mobgrid(1): 2635 1068 3786 
[28/04/2017][11:23:40]  -system err,No empty mobgrid(1): 2641 1128 3762 
[28/04/2017][11:23:40]  -system err,No empty mobgrid(1): 3051 1396 3789 
[28/04/2017][11:23:40]  -system err,No empty mobgrid(1): 3511 1333 4039 
[28/04/2017][11:23:40]  -system err,No empty mobgrid(1): 3852 2112 1637 
[28/04/2017][11:23:40]  -system err,No empty mobgrid(1): 3869 2085 1596 
[28/04/2017][11:23:40]  -system err,No empty mobgrid(1): 3873 2133 1595 
[28/04/2017][11:23:40]  -system err,No empty mobgrid(1): 3878 2139 1583 
[28/04/2017][11:23:40]  -system err,No empty mobgrid(1): 3891 2133 1551 
[28/04/2017][11:23:40]  -system err,No empty mobgrid(1): 4036 3622 2822 
[28/04/2017][11:23:40]  -system err,No empty mobgrid(1): 5690 3432 1622 
[28/04/2017][11:23:40]  -system err,No empty mobgrid(1): 5841 3424 1460 
[28/04/2017][11:23:52]  -system err,No empty mobgrid(1): 259 2360 2160 
[28/04/2017][11:23:52]  -system err,No empty mobgrid(1): 1296 1953 1621 
[28/04/2017][11:23:52]  -system err,No empty mobgrid(1): 1298 1982 1620 
[28/04/2017][11:23:52]  -system err,No empty mobgrid(1): 3605 2448 4010 
[28/04/2017][11:23:52]  -system err,No empty mobgrid(1): 3792 2232 3628 
[28/04/2017][11:23:52]  -system err,No empty mobgrid(1): 3852 2113 1636 
[28/04/2017][11:23:52]  -system err,No empty mobgrid(1): 3891 2131 1551 
[28/04/2017][11:23:52]  -system err,No empty mobgrid(1): 3904 3661 3067 
[28/04/2017][11:23:52]  -system err,No empty mobgrid(1): 4106 3541 2896 
[28/04/2017][11:23:52]  -system err,No empty mobgrid(1): 5690 3432 1622 
[28/04/2017][11:23:52]  -system err,No empty mobgrid(1): 5841 3425 1459 
[28/04/2017][11:24:00]  -system etc,nightmare_mystic clear -11:24 
[28/04/2017][11:24:04]  -system err,No empty mobgrid: 1193 2209 1732 
[28/04/2017][11:24:04]  -system err,No empty mobgrid(1): 1229 2267 1719 
[28/04/2017][11:24:04]  -system err,No empty mobgrid(1): 1231 2255 1735 
[28/04/2017][11:24:04]  -system err,No empty mobgrid(1): 1293 1945 1572 
[28/04/2017][11:24:04]  -system err,No empty mobgrid(1): 1345 1984 1723 
[28/04/2017][11:24:04]  -system err,No empty mobgrid(1): 2086 750 3809 
[28/04/2017][11:24:04]  -system err,No empty mobgrid(1): 2229 488 4042 
[28/04/2017][11:24:04]  -system err,No empty mobgrid: 2743 1703 1826 
[28/04/2017][11:24:04]  -system err,No empty mobgrid(1): 3235 1378 1855 
[28/04/2017][11:24:04]  -system err,No empty mobgrid(1): 3852 2112 1635 
[28/04/2017][11:24:04]  -system err,No empty mobgrid(1): 3891 2134 1551 
[28/04/2017][11:24:04]  -system err,No empty mobgrid(1): 5832 3426 1432 
[28/04/2017][11:24:04] IP: 192.168.1.110 ADMIN CNFAccountLogin Mac: 548874019.-1988211760.-2140267060.-1976229099 
[28/04/2017][11:24:16]  -system err,No empty mobgrid(1): 1118 2334 1595 
[28/04/2017][11:24:16]  -system err,No empty mobgrid(1): 2086 750 3808 
[28/04/2017][11:24:16]  -system err,No empty mobgrid(1): 3852 2116 1634 
[28/04/2017][11:24:16]  -system err,No empty mobgrid(1): 3891 2132 1552 
[28/04/2017][11:24:16]  -system err,No empty mobgrid(1): 4036 3621 2823 
[28/04/2017][11:24:17] IP: 192.168.1.110 ADMIN sta,Login char:EOQe exp:4000000000 level:1010 conn:1 money:14035597, store:0 
[28/04/2017][11:24:19]  ADMIN etc,changecity city:3 X:3657 Y:3126 
[28/04/2017][11:24:28]  -system err,No empty mobgrid(1): 1293 1944 1575 
[28/04/2017][11:24:28]  -system err,No empty mobgrid: 1345 1983 1723 
[28/04/2017][11:24:28]  -system err,No empty mobgrid: 2745 1710 1826 
[28/04/2017][11:24:28]  -system err,No empty mobgrid(1): 3852 2112 1638 
[28/04/2017][11:24:43] IP: 192.168.1.110 ADMIN clo,fd 22-2 
[28/04/2017][11:24:43] IP: 192.168.1.110 ADMIN etc,charlogout conn:1 name:EOQe 
[28/04/2017][11:24:52]  -system err,No empty mobgrid(1): 2817 1746 1628 
[28/04/2017][11:24:52]  -system err,No empty mobgrid(1): 3455 2417 2122 
